Date,NTFLX_Open,NTFLX_High,NTFLX_Low,NTFLX_Close,NTFLX_Volume,NSDQ_Open,NSDQ_High,NSDQ_Low,NSDQ_Close,NSDQ_Volume,Unemployment_rate,Interest_Rate
2017-09-19,184.979996,186.229996,184.169998,185.679993,4982100,6465.569824,6467.790039,6446.75,6461.319824,1809710000,4.2,1.15
2017-09-20,186.100006,186.5,183.199997,185.509995,4625000,6459.740234,6466.049805,6414.22998,6456.040039,2052520000,4.2,1.15
2017-09-21,185.820007,189.949997,184.509995,188.779999,7148100,6448.569824,6448.569824,6405.299805,6422.689941,1772790000,4.2,1.15
2017-09-22,188.399994,189.850006,186.389999,187.350006,5464300,6401.439941,6429.540039,6400.810059,6426.919922,1639100000,4.2,1.15
2017-09-25,186.460007,186.550003,177.699997,178.550003,9367200,6403.109863,6408.049805,6343.959961,6370.589844,2050410000,4.2,1.15
2017-09-26,180.699997,180.949997,176.550003,179.380005,5602500,6391.850098,6405,6364.569824,6380.160156,1926420000,4.2,1.15
2017-09-27,181.009995,183.339996,180.699997,181.970001,5710500,6414.370117,6472.649902,6405.359863,6453.259766,2053720000,4.2,1.15
2017-09-28,181.25,181.949997,179.360001,180.699997,4077000,6437.959961,6456.22998,6427.660156,6453.450195,1828570000,4.2,1.15
2017-09-29,180.729996,182.899994,180.649994,181.350006,4227900,6461.279785,6497.97998,6454.859863,6495.959961,1967720000,4.2,1.15
2017-10-02,182.110001,182.800003,176.580002,177.009995,7342000,6506.080078,6527.220215,6484.140137,6516.720215,1977030000,4.1,1.15
2017-10-03,177.649994,179.699997,177.550003,179.190002,3956900,6523.740234,6532.180176,6509.709961,6531.709961,1969320000,4.1,1.15
2017-10-04,181.410004,186.699997,181.25,184.449997,9235900,6521.959961,6546.459961,6513.120117,6534.629883,1938440000,4.1,1.15
2017-10-05,185.649994,194.490005,184.490005,194.389999,19412700,6552.870117,6587.209961,6547.649902,6585.359863,1875670000,4.1,1.15
2017-10-06,194.300003,198.919998,192.050003,198.020004,15348400,6566.950195,6590.180176,6566.839844,6590.180176,1742470000,4.1,1.15
2017-10-09,199.100006,199.399994,196.559998,196.869995,6971700,6597.370117,6599.339844,6572.439941,6579.72998,1490620000,4.1,1.15
2017-10-10,197.850006,198.300003,192.100006,195.080002,6233800,6602.490234,6608.299805,6561.779785,6587.25,1799400000,4.1,1.15
2017-10-11,195.570007,196.220001,193.809998,194.949997,6450200,6586.72998,6604.209961,6577.990234,6603.549805,1830360000,4.1,1.15
2017-10-12,196.75,198.619995,194.710007,195.860001,7753300,6594.759766,6613.5,6586.319824,6591.509766,2000470000,4.1,1.15
2017-10-13,199.699997,200.820007,197.190002,199.490005,12081300,6613.209961,6616.580078,6602.200195,6605.799805,1756150000,4.1,1.15
2017-10-16,201.949997,202.830002,197.860001,202.679993,22105400,6622.549805,6632.5,6607.029785,6624,1629480000,4.1,1.15
2017-10-17,200.110001,204.380005,197.770004,199.479996,23900100,6621.419922,6628.600098,6613.209961,6623.660156,1647240000,4.1,1.15
2017-10-18,199.990005,200.009995,194.25,195.539993,11198900,6634.259766,6635.52002,6613.549805,6624.220215,1734030000,4.1,1.15
2017-10-19,193.009995,195.25,191.160004,195.130005,7034600,6583.700195,6605.290039,6558.529785,6605.069824,1823860000,4.1,1.15
2017-10-20,195.899994,196.380005,193.770004,194.160004,5995600,6633.370117,6640.029785,6622.919922,6629.049805,1794810000,4.1,1.15
2017-10-23,194.169998,194.899994,191.029999,192.470001,6980000,6641.569824,6641.569824,6581.149902,6586.830078,1809320000,4.1,1.15
2017-10-24,192.75,196.740005,191.399994,196.020004,7069100,6598.609863,6611.899902,6582.060059,6598.430176,1842640000,4.1,1.15
2017-10-25,195.380005,197.059998,193.009995,193.770004,5315300,6587.220215,6600.640137,6517.930176,6563.890137,2190720000,4.1,1.15
2017-10-26,194.660004,197.610001,194.080002,195.210007,5185800,6567.589844,6582.759766,6550.029785,6556.77002,2108210000,4.1,1.15
2017-10-27,197.199997,200.649994,196.220001,199.539993,8128600,6635.029785,6708.129883,6625.779785,6701.259766,2403600000,4.1,1.15
2017-10-30,199.619995,201.100006,197.070007,198.369995,5439600,6693.77002,6727.390137,6677.149902,6698.959961,2013640000,4.1,1.15
2017-10-31,198.210007,198.589996,195.220001,196.429993,5518600,6713.709961,6737.75,6705.790039,6727.669922,2043890000,4.1,1.15
2017-11-01,197.240005,199.199997,196,198,5017400,6758.640137,6759.660156,6691.47998,6716.529785,2056860000,4.2,1.16
2017-11-02,197.449997,199.440002,197.089996,199.320007,3606300,6709.390137,6719.970215,6677.549805,6714.939941,2262940000,4.2,1.16
2017-11-03,199.800003,200.550003,197.990005,200.009995,3678800,6737.089844,6765.140137,6712.930176,6764.439941,2195010000,4.2,1.16
2017-11-06,200,202.479996,198.089996,200.130005,5846600,6763.299805,6790.669922,6763.169922,6786.439941,2166470000,4.2,1.16
2017-11-07,200,200.610001,194.800003,195.889999,6468000,6785.439941,6795.52002,6750.350098,6767.779785,2205270000,4.2,1.16
2017-11-08,196,197.089996,194.740005,196.440002,4237400,6764.850098,6791.649902,6753.339844,6789.120117,2110990000,4.2,1.16
2017-11-09,194.460007,194.490005,190.809998,193.899994,5979900,6737.450195,6758.930176,6687.279785,6750.049805,2235180000,4.2,1.16
2017-11-10,191.610001,192.589996,189.5,192.020004,6622200,6736.390137,6757.339844,6727.350098,6750.939941,1973970000,4.2,1.16
2017-11-13,191.119995,196.050003,191,195.080002,4607000,6727.390137,6766.299805,6723.430176,6757.600098,1973790000,4.2,1.16
2017-11-14,193.639999,195.880005,193,195.710007,3450500,6733.870117,6743.629883,6709.27002,6737.870117,1983830000,4.2,1.16
2017-11-15,194.539993,195.419998,191.529999,192.119995,4203100,6700.680176,6725.319824,6667.310059,6706.209961,1908660000,4.2,1.16
2017-11-16,194.330002,197.699997,193.75,195.509995,5678400,6742.339844,6806.669922,6742.339844,6793.290039,2002920000,4.2,1.16
2017-11-17,195.740005,195.949997,192.649994,193.199997,3906300,6794.450195,6797.75,6777.430176,6782.790039,1988090000,4.2,1.16
2017-11-20,193.300003,194.320007,191.899994,194.100006,3827500,6789.279785,6795.830078,6779.490234,6790.709961,1800880000,4.2,1.16
2017-11-21,195.039993,197.520004,194.970001,196.229996,4787300,6820.549805,6862.660156,6820.02002,6862.47998,1883550000,4.2,1.16
2017-11-22,196.580002,196.75,193.630005,196.320007,5895400,6869.529785,6874.52002,6859.279785,6867.359863,1588200000,4.2,1.16
2017-11-24,196.649994,196.899994,195.330002,195.75,2160500,6878.109863,6890.02002,6873.740234,6889.160156,848520000,4.2,1.16
2017-11-27,195.559998,195.850006,194,195.050003,3210100,6889.910156,6897.430176,6867.890137,6878.52002,1773400000,4.2,1.16
2017-11-28,195.339996,199.679993,194.009995,199.179993,6981100,6893.720215,6914.189941,6866.209961,6912.359863,2000410000,4.2,1.16
2017-11-29,198.910004,199.029999,184.320007,188.149994,14202700,6907.279785,6908.330078,6793.950195,6824.390137,2452860000,4.2,1.16
2017-11-30,190.309998,190.860001,186.679993,187.580002,6630100,6852.799805,6888.649902,6838.47998,6873.970215,2458580000,4.2,1.16
2017-12-01,186.990005,189.800003,185,186.820007,6219500,6844.040039,6872.169922,6737.160156,6847.589844,2293570000,4.1,1.3
2017-12-04,189.360001,189.720001,178.380005,184.039993,9069800,6897.129883,6899.22998,6770.689941,6775.370117,2426570000,4.1,1.3
2017-12-05,183.5,188.139999,181.190002,184.210007,5783700,6759.140137,6836.450195,6752.319824,6762.209961,2083540000,4.1,1.3
2017-12-06,183.380005,186.479996,182.880005,185.300003,5490100,6742.069824,6787.419922,6734.129883,6776.379883,1891850000,4.1,1.3
2017-12-07,185.710007,187.339996,183.220001,185.199997,4659500,6785.740234,6829.290039,6778.200195,6812.839844,1934120000,4.1,1.3
2017-12-08,186.5,189.419998,186.300003,188.539993,4987300,6859.950195,6870.47998,6831.609863,6840.080078,1806040000,4.1,1.3
2017-12-11,187.850006,189.419998,185.910004,186.220001,5298600,6847.640137,6879.799805,6844.879883,6875.080078,1818970000,4.1,1.3
2017-12-12,186.009995,187.850006,184.820007,185.729996,4265900,6872.709961,6884.799805,6856.299805,6862.319824,1861560000,4.1,1.3
2017-12-13,186.100006,188.690002,185.410004,187.860001,4710000,6880.410156,6897.620117,6871.870117,6875.799805,1919560000,4.1,1.3
2017-12-14,187.979996,192.639999,187.199997,189.559998,7792800,6887.379883,6901.129883,6851.629883,6856.529785,1985200000,4.1,1.3
2017-12-15,189.610001,191.429993,188.009995,190.119995,7285600,6871.549805,6945.819824,6871.450195,6936.580078,3510420000,4.1,1.3
2017-12-18,191.199997,191.649994,188.899994,190.419998,5011000,6980.399902,7003.890137,6975.540039,6994.759766,2144360000,4.1,1.3
2017-12-19,190.179993,190.300003,185.75,187.020004,7033000,6991.25,6995.879883,6951.490234,6963.850098,2071060000,4.1,1.3
2017-12-20,187.940002,189.110001,185.259995,188.820007,6545400,6991.25,6991.25,6935.419922,6960.959961,1874550000,4.1,1.3
2017-12-21,189.440002,190.949997,187.580002,188.619995,4729800,6972.879883,6992.629883,6961.209961,6965.359863,1815620000,4.1,1.3
2017-12-22,188.330002,190.949997,186.800003,189.940002,3878900,6958.02002,6962.259766,6944.450195,6959.959961,1539250000,4.1,1.3
2017-12-26,189.779999,189.940002,186.399994,187.759995,3045700,6928.919922,6942.140137,6915.560059,6936.25,1304340000,4.1,1.3
2017-12-27,187.800003,188.100006,185.220001,186.240005,4002100,6941.450195,6955.379883,6931.339844,6939.339844,1409540000,4.1,1.3
2017-12-28,187.179993,194.490005,186.850006,192.710007,10107400,6953.379883,6954.799805,6936.75,6950.160156,1311320000,4.1,1.3
2017-12-29,192.509995,193.949997,191.220001,191.960007,5187600,6952.609863,6954.97998,6903.390137,6903.390137,1571730000,4.1,1.3
2018-01-02,196.100006,201.649994,195.419998,201.070007,10966900,6937.649902,7006.910156,6924.080078,7006.899902,1914930000,4,1.41
2018-01-03,202.050003,206.210007,201.5,205.050003,8591400,7017.069824,7069.149902,7016.700195,7065.529785,2166780000,4,1.41
2018-01-04,206.199997,207.050003,204,205.630005,6029600,7089.5,7098.049805,7072.379883,7077.910156,2098890000,4,1.41
2018-01-05,207.25,210.020004,205.589996,209.990005,7033200,7105.740234,7137.040039,7097.080078,7136.560059,2020900000,4,1.41
2018-01-08,210.020004,212.5,208.440002,212.050003,5580200,7135.379883,7161.350098,7124.089844,7157.390137,2051430000,4,1.41
2018-01-09,212.110001,212.979996,208.589996,209.309998,6125900,7174.189941,7181.140137,7148.299805,7163.580078,2107300000,4,1.41
2018-01-10,207.570007,213.639999,206.910004,212.520004,5951500,7129.830078,7154.240234,7111.52002,7153.569824,2122740000,4,1.41
2018-01-11,214.289993,217.75,213.350006,217.240005,7659500,7168.72998,7211.779785,7163.22998,7211.779785,2009740000,4,1.41
2018-01-12,217.179993,222.550003,216,221.229996,8199400,7208.169922,7265.259766,7205.180176,7261.060059,1976200000,4,1.41
2018-01-16,224.240005,226.070007,217.199997,221.529999,13516100,7307.189941,7330.330078,7205.930176,7223.689941,2377140000,4,1.41
2018-01-17,221,221.149994,216.320007,217.5,9123100,7257.77002,7309.359863,7229.319824,7298.279785,2238070000,4,1.41
2018-01-18,220.339996,220.580002,216.550003,220.330002,8225300,7293.649902,7313.890137,7276.109863,7296.049805,2026220000,4,1.41
2018-01-19,222.75,223.490005,218.5,220.460007,10548600,7312,7336.379883,7297.279785,7336.379883,1997270000,4,1.41
2018-01-22,222,227.789993,221.199997,227.580002,17703300,7338.040039,7408.029785,7332.810059,7408.029785,2106070000,4,1.41
2018-01-23,255.050003,257.709991,248.020004,250.289993,27705300,7424.950195,7465.390137,7423.180176,7460.290039,2119840000,4,1.41
2018-01-24,250.880005,261.709991,249.309998,261.299988,17352400,7474.160156,7486.319824,7376.75,7415.060059,2277010000,4,1.41
2018-01-25,263,272.299988,260.230011,269.700012,15336400,7457.950195,7458.529785,7388.580078,7411.160156,2061450000,4,1.41
2018-01-26,271.48999,274.600006,268.76001,274.600006,11021800,7448.330078,7505.77002,7431.220215,7505.77002,2059010000,4,1.41
2018-01-29,274.200012,286.809998,273.920013,284.589996,17529700,7484.470215,7500.609863,7455.549805,7466.509766,2103380000,4,1.41
2018-01-30,277,282.730011,272.700012,278.799988,12482900,7388.890137,7433.649902,7373.990234,7402.47998,2163980000,4,1.41
2018-01-31,281.940002,282.290009,269.579987,270.299988,11695100,7443.25,7453.990234,7381.120117,7411.47998,2407540000,4,1.41
2018-02-01,266.410004,271.950012,263.380005,265.070007,9669000,7377.169922,7441.089844,7362.279785,7385.859863,2291680000,4.1,1.42
2018-02-02,263,270.619995,262.709991,267.429993,9123600,7347.589844,7364.430176,7238.180176,7240.950195,2587770000,4.1,1.42
2018-02-05,262,267.899994,250.029999,254.259995,11896100,7165.959961,7277.359863,6967.529785,6967.529785,3106870000,4.1,1.42
2018-02-06,247.699997,266.700012,245,265.720001,12595800,6837.560059,7126.549805,6824.819824,7115.879883,3131030000,4.1,1.42
2018-02-07,266.579987,272.450012,264.329987,264.559998,8981500,7086.200195,7170.339844,7051.529785,7051.97998,2366970000,4.1,1.42
2018-02-08,267.079987,267.619995,250,250.100006,9306700,7067.299805,7073.990234,6776.77002,6777.160156,2707700000,4.1,1.42
2018-02-09,253.850006,255.800003,236.110001,249.470001,16906900,6863.339844,6917.009766,6630.669922,6874.490234,3155990000,4.1,1.42
2018-02-12,252.139999,259.149994,249,257.950012,8534900,6936.680176,7023.620117,6879.689941,6981.959961,2240420000,4.1,1.42
2018-02-13,257.290009,261.410004,254.699997,258.269989,6855200,6942.160156,7025.680176,6938.160156,7013.509766,1816670000,4.1,1.42
2018-02-14,260.470001,269.880005,260.329987,266,10972000,6979.240234,7152.049805,6977.069824,7143.620117,2211460000,4.1,1.42
2018-02-15,270.029999,280.5,267.630005,280.269989,10759700,7200.75,7256.930176,7130.390137,7256.430176,2110700000,4.1,1.42
2018-02-16,278.730011,281.959991,275.690002,278.519989,8312400,7236.509766,7303.259766,7226.379883,7239.470215,2019830000,4.1,1.42
2018-02-20,277.73999,285.809998,276.609985,278.549988,7769000,7209.029785,7295.950195,7206,7234.310059,1911170000,4.1,1.42
2018-02-21,282.070007,286.640015,280.01001,281.040009,9371100,7258.47998,7338.640137,7218.109863,7218.22998,1946010000,4.1,1.42
2018-02-22,283.880005,284.5,274.450012,278.140015,8891500,7252.459961,7280.930176,7194.839844,7210.089844,1911900000,4.1,1.42
2018-02-23,281,286,277.809998,285.929993,7301800,7261.350098,7337.830078,7232.5,7337.390137,1879460000,4.1,1.42
2018-02-26,288.75,295.649994,287.01001,294.160004,10268600,7373.299805,7421.850098,7360.25,7421.459961,1866610000,4.1,1.42
2018-02-27,294.769989,297.359985,290.589996,290.609985,9416500,7416.169922,7438.089844,7330.350098,7330.350098,2155850000,4.1,1.42
2018-02-28,293.100006,295.75,290.779999,291.380005,7653500,7371.410156,7386.799805,7273.009766,7273.009766,2373880000,4.1,1.42
2018-03-01,292.75,295.25,283.829987,290.390015,11932100,7274.75,7307.850098,7117.660156,7180.560059,2489040000,4,1.51
2018-03-02,284.649994,301.179993,283.230011,301.049988,13345300,7099.540039,7267.189941,7084.830078,7257.870117,2287320000,4,1.51
2018-03-05,302.850006,316.910004,297.600006,315,18986100,7222.890137,7350.069824,7205.310059,7330.709961,2066350000,4,1.51
2018-03-06,319.880005,325.790009,316.5,325.220001,18525800,7366.609863,7378.029785,7319.680176,7372.009766,2112570000,4,1.51
2018-03-07,320,323.73999,314.549988,321.160004,17132200,7311.740234,7403.790039,7311.740234,7396.649902,2192230000,4,1.51
2018-03-08,322.200012,322.920013,314.130005,317,11340100,7422.77002,7435.009766,7391.5,7427.950195,2272110000,4,1.51
2018-03-09,321.329987,331.440002,320.230011,331.440002,14500200,7475.97998,7560.810059,7469.029785,7560.810059,2302930000,4,1.51
2018-03-12,333.559998,333.980011,318.600006,321.299988,20369200,7581.040039,7609.100098,7563.439941,7588.319824,2294440000,4,1.51
2018-03-13,323.869995,325.839996,313.279999,315.880005,12917200,7627.52002,7637.27002,7492.97998,7511.009766,2448830000,4,1.51
2018-03-14,318.160004,323.880005,317.700012,321.549988,10475100,7539.779785,7544.890137,7473.899902,7496.810059,2104450000,4,1.51
2018-03-15,323.170013,323.399994,318.140015,321.089996,5642900,7509.240234,7525.439941,7463.189941,7481.740234,1991570000,4,1.51
2018-03-16,321.420013,324.109985,318.369995,318.450012,7333700,7504.370117,7514.209961,7473.680176,7481.990234,3046990000,4,1.51
2018-03-19,315.799988,317,307.339996,313.480011,9925200,7419.200195,7421.22998,7285.27002,7344.240234,2327430000,4,1.51
2018-03-20,313.26001,319.5,312.799988,317.5,5991900,7353.25,7380.740234,7331.240234,7364.299805,1967690000,4,1.51
2018-03-21,316.350006,319.399994,314.51001,316.480011,5263900,7347.5,7415.660156,7325.350098,7345.290039,1988390000,4,1.51
2018-03-22,313.070007,314.119995,305.660004,306.700012,8063300,7257.549805,7303.189941,7164.379883,7166.680176,2347160000,4,1.51
2018-03-23,307.410004,309.369995,300.359985,300.940002,9529900,7170.680176,7194.310059,6992.669922,6992.669922,2390410000,4,1.51
2018-03-26,309.359985,321.029999,302,320.350006,11988300,7125.200195,7225.830078,7022.339844,7220.540039,2326060000,4,1.51
2018-03-27,322.48999,322.899994,297,300.690002,12068600,7255.470215,7255.540039,6963.680176,7008.810059,2325990000,4,1.51
2018-03-28,298.390015,298.799988,281.609985,285.769989,18972900,6978.299805,7036.089844,6901.069824,6949.22998,2518670000,4,1.51
2018-03-29,287,295.350006,275.899994,295.350006,19145500,6984.660156,7120.459961,6935.779785,7063.450195,2554500000,4,1.51
2018-04-02,291.940002,292.869995,275.049988,280.290009,13405800,7016.169922,7044.709961,6805.959961,6870.120117,2394730000,4,1.69
2018-04-03,285.450012,291.25,278.01001,283.670013,12694900,6924.350098,6963.709961,6835.22998,6941.279785,2328510000,4,1.69
2018-04-04,273.630005,290.309998,271.220001,288.940002,12914000,6811.77002,7059.290039,6811.77002,7042.109863,2254070000,4,1.69
2018-04-05,293.149994,299.160004,289.109985,293.970001,10655200,7099.25,7112.379883,7036.620117,7076.549805,2124660000,4,1.69
2018-04-06,289.100006,298.850006,285.649994,288.850006,11444800,6999.569824,7066.640137,6877.759766,6915.109863,2350540000,4,1.69
2018-04-09,291.769989,299.549988,289.119995,289.929993,9853600,6971.450195,7074.950195,6944.959961,6950.339844,2080900000,4,1.69
2018-04-10,297.679993,298.950012,291.690002,298.070007,10660500,7060.990234,7117.97998,7014.879883,7094.299805,2238770000,4,1.69
2018-04-11,302.880005,311.640015,301.820007,303.670013,14877400,7055,7128.540039,7055,7069.029785,1852120000,4,1.69
2018-04-12,309.720001,311.130005,306.75,309.25,10249400,7112.02002,7166,7105.089844,7140.25,2021110000,4,1.69
2018-04-13,317.290009,317.48999,308.230011,311.649994,12046600,7179.620117,7183.620117,7078.140137,7106.649902,1743640000,4,1.69
2018-04-16,315.98999,316.100006,304,307.779999,20307900,7153.870117,7178.509766,7115.850098,7156.279785,1795950000,4,1.69
2018-04-17,329.660004,338.619995,323.769989,336.059998,33866500,7215.120117,7298.589844,7206.549805,7281.100098,1913230000,4,1.69
2018-04-18,336.299988,338.820007,331.100006,334.519989,11221100,7292.379883,7319.580078,7259.899902,7295.240234,1893220000,4,1.69
2018-04-19,332.880005,335.309998,326.769989,332.700012,8438800,7258.609863,7277.450195,7215.169922,7238.060059,1963950000,4,1.69
2018-04-20,332.220001,336.51001,326,327.769989,9158700,7220.640137,7222.990234,7123.490234,7146.129883,1921790000,4,1.69
2018-04-23,329.149994,331.220001,317.079987,318.690002,8968000,7173.990234,7195.720215,7094.430176,7128.600098,1737370000,4,1.69
2018-04-24,319.220001,320.25,302.309998,307.019989,13893200,7160.77002,7171.669922,6961.52002,7007.350098,2149250000,4,1.69
2018-04-25,306.369995,309.980011,292.619995,305.76001,14919700,7009.990234,7030.740234,6926.970215,7003.740234,2026690000,4,1.69
2018-04-26,310,316.630005,305.579987,313.980011,9266700,7080.490234,7143.939941,7055.660156,7118.680176,2127140000,4,1.69
2018-04-27,316.25,317.450012,306.5,311.76001,7074400,7195.52002,7197.149902,7083.950195,7119.799805,2027530000,4,1.69
2018-04-30,311.070007,317.880005,310.119995,312.459991,6088800,7133.950195,7169.799805,7065.410156,7066.27002,1987020000,4,1.69
2018-05-01,310.359985,313.480011,306.690002,313.299988,6036600,7053.649902,7133.27002,7036.180176,7130.700195,1929110000,3.8,1.7
2018-05-02,311.649994,317.100006,310.399994,313.359985,5697100,7138.450195,7169.459961,7094.720215,7100.899902,2144200000,3.8,1.7
2018-05-03,312.589996,312.589996,305.730011,311.690002,6135800,7065.029785,7112.589844,6991.140137,7088.149902,2345740000,3.8,1.7
2018-05-04,308.709991,320.980011,307.670013,320.089996,8209500,7065.669922,7228.259766,7057.890137,7209.620117,2022230000,3.8,1.7
2018-05-07,321.98999,329.019989,319.339996,326.26001,7117800,7241.819824,7291.740234,7235.759766,7265.209961,1939980000,3.8,1.7
2018-05-08,325.899994,327.350006,323.049988,326.890015,4735700,7255.339844,7278.810059,7224.700195,7266.899902,2054830000,3.8,1.7
2018-05-09,328.790009,331.950012,327.51001,330.299988,5633400,7281.529785,7344.799805,7259.049805,7339.910156,2241480000,3.8,1.7
2018-05-10,331.5,332.059998,327.339996,329.600006,5302300,7355.899902,7414.149902,7353.629883,7404.970215,2233460000,3.8,1.7
2018-05-11,329.649994,331.26001,324.869995,326.459991,4589700,7393.970215,7417.669922,7372.259766,7402.879883,2083030000,3.8,1.7
2018-05-14,327.25,330.5,327.040009,328.529999,4089800,7429.450195,7458.419922,7401.890137,7411.319824,2075670000,3.8,1.7
2018-05-15,325.940002,326.940002,322.429993,326.130005,4746100,7361.299805,7363.52002,7320.970215,7351.629883,2114040000,3.8,1.7
2018-05-16,326.279999,329.720001,325.140015,328.190002,3671700,7356.220215,7413.319824,7356.160156,7398.299805,2083660000,3.8,1.7
2018-05-17,327.529999,330.450012,323.170013,325.220001,4935700,7379.580078,7425.390137,7350.459961,7382.470215,1931700000,3.8,1.7
2018-05-18,324.899994,326.420013,322.799988,324.179993,3577700,7364.339844,7381.160156,7343.970215,7354.339844,1966710000,3.8,1.7
2018-05-21,327.109985,331.880005,325.450012,331.820007,6657300,7406.339844,7431.830078,7368.209961,7394.040039,1949100000,3.8,1.7
2018-05-22,334.049988,336.630005,331.149994,331.619995,5964400,7420.850098,7432.529785,7370.330078,7378.459961,1908280000,3.8,1.7
2018-05-23,329.040009,345,328.089996,344.720001,10049100,7335.029785,7426.779785,7334.620117,7425.959961,1980450000,3.8,1.7
2018-05-24,344.339996,354,341.119995,349.290009,14758600,7421.990234,7435.379883,7357.5,7424.430176,1992460000,3.8,1.7
2018-05-25,349.899994,354.359985,348.829987,351.290009,7817400,7422.200195,7452.850098,7415.580078,7433.850098,1757660000,3.8,1.7
2018-05-29,351.5,356.100006,346.709991,349.730011,9717900,7398.509766,7435.129883,7354.290039,7396.589844,2087370000,3.8,1.7
2018-05-30,352.369995,354,349.26001,353.540009,5685500,7428.410156,7473.810059,7423.669922,7462.450195,2049450000,3.8,1.7
2018-05-31,353.799988,355.529999,350.209991,351.600006,6921700,7455.580078,7492.419922,7431.410156,7442.120117,2514610000,3.8,1.7
2018-06-01,353.880005,359.98999,352.820007,359.929993,7112300,7487.660156,7557.379883,7487.22998,7554.330078,2208600000,4,1.82
2018-06-04,362.679993,363,355.51001,361.809998,7682000,7570.080078,7607.169922,7561.200195,7606.459961,2142790000,4,1.82
2018-06-05,363.320007,369.829987,361.410004,365.799988,8358000,7621.359863,7644.47998,7602.379883,7637.859863,2058630000,4,1.82
2018-06-06,367.779999,369.679993,363.329987,367.450012,7712300,7652.799805,7691.649902,7622.310059,7689.240234,2191750000,4,1.82
2018-06-07,368.540009,368.700012,357.799988,361.399994,8278000,7697.410156,7697.410156,7597.660156,7635.069824,2328280000,4,1.82
2018-06-08,358.059998,362.390015,356.25,360.570007,5225700,7607.740234,7653.580078,7595.140137,7645.509766,1941580000,4,1.82
2018-06-11,361.880005,365.670013,360.910004,361.450012,4432400,7647.240234,7677.290039,7642.870117,7659.930176,1942940000,4,1.82
2018-06-12,363.600006,365.980011,362,363.829987,4291000,7673.870117,7708.25,7669.529785,7703.790039,2006760000,4,1.82
2018-06-13,367.529999,384.25,364.109985,379.929993,18222800,7713.899902,7748.959961,7686.649902,7695.700195,2172770000,4,1.82
2018-06-14,384.269989,395.029999,383.25,392.869995,14598300,7723.529785,7768.600098,7723.529785,7761.040039,2188230000,4,1.82
2018-06-15,390.709991,398.859985,387.51001,391.980011,13588100,7725.029785,7755.720215,7704.339844,7746.379883,3043790000,4,1.82
2018-06-18,387.720001,393.160004,386.5,390.399994,6824800,7692.959961,7749.359863,7676.830078,7747.029785,2093950000,4,1.82
2018-06-19,389.5,405.290009,388.5,404.980011,16697100,7658.470215,7727.410156,7635.72998,7725.589844,2269000000,4,1.82
2018-06-20,415.149994,419.470001,409.600006,416.76001,16494600,7764.149902,7806.600098,7755.47998,7781.509766,2305100000,4,1.82
2018-06-21,421.380005,423.209991,406.369995,415.440002,18389900,7800.299805,7803.450195,7699.200195,7712.950195,2315880000,4,1.82
2018-06-22,419.980011,420.5,409.649994,411.089996,10428600,7739.689941,7739.709961,7679.120117,7692.819824,3928340000,4,1.82
2018-06-25,404.690002,405.98999,378.75,384.480011,22490900,7631.120117,7639.72998,7477.72998,7532.009766,2415090000,4,1.82
2018-06-26,393.279999,404.779999,389.049988,399.390015,15191200,7553.740234,7597.490234,7527,7561.629883,2058640000,4,1.82
2018-06-27,407.559998,411.589996,390,390.390015,16541400,7586.330078,7610.669922,7444.169922,7445.080078,2306430000,4,1.82
2018-06-28,395,396.899994,387.100006,395.420013,12219900,7438.109863,7526.069824,7419.560059,7503.680176,2195400000,4,1.82
2018-06-29,399.190002,401.329987,390.549988,391.429993,9252500,7544.129883,7573.589844,7502.950195,7510.299805,2192010000,4,1.82
2018-07-02,385.450012,398.380005,380,398.179993,8142500,7451.899902,7568.100098,7443.100098,7567.689941,1767910000,3.8,1.91
2018-07-03,399.48999,399.980011,389.5,390.519989,5280300,7593.629883,7594.330078,7498.5,7502.669922,1179310000,3.8,1.91
2018-07-05,393.799988,399.23999,390.859985,398.390015,8448900,7550.660156,7589.189941,7511.430176,7586.430176,1745030000,3.8,1.91
2018-07-06,397.450012,408.649994,395.519989,408.25,8629600,7595.930176,7695.810059,7588.649902,7688.390137,1704580000,3.8,1.91
2018-07-09,415.950012,419.119995,411.100006,418.970001,11127500,7731.740234,7757.279785,7702.060059,7756.200195,1837330000,3.8,1.91
2018-07-10,417.23999,419.440002,413.079987,415.630005,9382900,7770.629883,7777.47998,7731.97998,7759.200195,1725210000,3.8,1.91
2018-07-11,411.339996,419.769989,410.600006,418.649994,9713900,7698.509766,7748.160156,7696.580078,7716.609863,1761420000,3.8,1.91
2018-07-12,415.160004,416.790009,407.799988,413.5,12743300,7752.709961,7825.669922,7746.759766,7823.919922,1926110000,3.8,1.91
2018-07-13,409.190002,410,395.079987,395.799988,15719000,7827.620117,7843.52002,7803.339844,7825.97998,1714140000,3.8,1.91
2018-07-16,398.980011,403.359985,391.75,400.480011,22960000,7831.740234,7838.819824,7791.97998,7805.720215,1730190000,3.8,1.91
2018-07-17,346.950012,385,344,379.480011,58410400,7751.970215,7867.149902,7749.609863,7855.120117,1740680000,3.8,1.91
2018-07-18,381.23999,383.130005,372.359985,375.130005,21746300,7859.430176,7863.77002,7822.830078,7854.439941,1857670000,3.8,1.91
2018-07-19,371.059998,375.75,363,364.230011,16878700,7829.799805,7849.850098,7811.149902,7825.299805,1853030000,3.8,1.91
